4/5/2011,130.834,131.65,130.775,131.07,122969327
4/4/2011,131.257,131.493,130.716,131.09,102436979
4/1/2011,131.236,131.59,130.665,130.98,156398998
3/31/2011,130.44,130.794,130.292,130.43,134731994
3/30/2011,130.394,130.994,130.207,130.61,138081409
3/29/2011,128.736,129.749,128.313,129.71,131950271
3/28/2011,129.44,129.775,128.811,128.85,111576865
3/25/2011,129.101,129.721,128.757,129.16,158221582
3/24/2011,128.278,128.957,127.56,128.77,161761985
3/23/2011,126.832,127.884,126.232,127.55,151061371
3/22/2011,127.603,127.77,127.062,127.18,131687730
3/21/2011,127.246,127.896,127.099,127.63,156538430
3/18/2011,126.742,126.782,125.434,125.68,234249098
3/17/2011,125.367,125.749,124.485,125.22,259644849
3/16/2011,125.52,125.931,122.708,123.59,478491936
3/15/2011,123.99,126.674,123.902,125.92,367124356
3/14/2011,127.321,127.801,126.41,127.38,239899369
3/11/2011,126.857,128.61,126.828,128.15,230357833
3/10/2011,128.308,128.485,127.143,127.27,307612606
3/9/2011,129.601,130.072,128.896,129.67,157032284
3/8/2011,128.939,130.271,128.381,129.86,178272421
3/7/2011,130.131,130.424,128.054,128.73,221337390
3/4/2011,130.632,130.886,128.898,129.75,283013400
3/3/2011,129.682,130.877,129.672,130.73,180178986
3/2/2011,128.059,129.107,127.668,128.51,204485235
3/1/2011,130.826,130.943,128.201,128.24,263989246
2/28/2011,130.087,130.577,129.656,130.41,144560304
2/25/2011,128.777,129.688,128.699,129.61,144660346
2/24/2011,128.191,128.74,127.035,128.24,265894285
2/23/2011,129.045,129.358,127.537,128.33,232354521
2/22/2011,130.383,131.794,128.767,129.12,238009100
2/18/2011,131.613,131.927,131.31,131.77,132725376
2/17/2011,130.716,131.666,130.599,131.49,112115443
2/16/2011,130.718,131.257,130.454,131.1,132914275
2/15/2011,130.29,130.486,129.604,130.28,122081086
2/14/2011,130.298,130.798,130.151,130.69,103822711
2/11/2011,129.087,130.537,129.058,130.37,140604571
2/10/2011,128.895,129.747,128.601,129.6,166123369
2/9/2011,129.491,129.903,128.904,129.55,149511249
2/8/2011,129.38,129.919,129.027,129.85,101148102
2/7/2011,128.741,129.681,128.731,129.26,114796441
